athlete_id,player_name,row_index,id_column,id_value,reason
10450,Levi Brown,,NFL_id,10450,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10450/stats?region=us&lang=en&contentorigin=espn
10590,Tarell Brown,,NFL_id,10590,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10590/stats?region=us&lang=en&contentorigin=espn
10650,Prescott Burgess,,NFL_id,10650,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10650/stats?region=us&lang=en&contentorigin=espn
10544,Michael Bush,,NFL_id,10544,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10544/stats?region=us&lang=en&contentorigin=espn
10457,Adam Carriker,,NFL_id,10457,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10457/stats?region=us&lang=en&contentorigin=espn
10572,Scott Chandler,,NFL_id,10572,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10572/stats?region=us&lang=en&contentorigin=espn
10600,David Clowney,,NFL_id,10600,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10600/stats?region=us&lang=en&contentorigin=espn
10616,Michael Coe,,NFL_id,10616,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10616/stats?region=us&lang=en&contentorigin=espn
10578,Joe Cohen,,NFL_id,10578,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10578/stats?region=us&lang=en&contentorigin=espn
10636,Mason Crosby,,NFL_id,10636,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10636/stats?region=us&lang=en&contentorigin=espn
10500,Tim Crowder,,NFL_id,10500,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10500/stats?region=us&lang=en&contentorigin=espn
10689,Kenneth Darby,,NFL_id,10689,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10689/stats?region=us&lang=en&contentorigin=espn
10513,Buster Davis,,NFL_id,10513,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10513/stats?region=us&lang=en&contentorigin=espn
10571,Chris Davis,,NFL_id,10571,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10571/stats?region=us&lang=en&contentorigin=espn
10560,Zak DeOssie,,NFL_id,10560,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10560/stats?region=us&lang=en&contentorigin=espn
10492,Justin Durant,,NFL_id,10492,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10492/stats?region=us&lang=en&contentorigin=espn
10536,Trent Edwards,,NFL_id,10536,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10536/stats?region=us&lang=en&contentorigin=espn
10668,Brandon Fields,,NFL_id,10668,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10668/stats?region=us&lang=en&contentorigin=espn
10518,Yamon Figurs,,NFL_id,10518,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10518/stats?region=us&lang=en&contentorigin=espn
10621,Nick Folk,,NFL_id,10621,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10621/stats?region=us&lang=en&contentorigin=espn
10647,Jacob Ford,,NFL_id,10647,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10647/stats?region=us&lang=en&contentorigin=espn
10608,Eric Frampton,,NFL_id,10608,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10608/stats?region=us&lang=en&contentorigin=espn
10565,Doug Free,,NFL_id,10565,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10565/stats?region=us&lang=en&contentorigin=espn
10593,Josh Gattis,,NFL_id,10593,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10593/stats?region=us&lang=en&contentorigin=espn
10453,Ted Ginn,,NFL_id,10453,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10453/stats?region=us&lang=en&contentorigin=espn
10569,Dashon Goldson,,NFL_id,10569,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10569/stats?region=us&lang=en&contentorigin=espn
10476,Anthony Gonzalez,,NFL_id,10476,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10476/stats?region=us&lang=en&contentorigin=espn
10611,Corey Graham,,NFL_id,10611,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10611/stats?region=us&lang=en&contentorigin=espn
10463,Michael Griffin,,NFL_id,10463,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10463/stats?region=us&lang=en&contentorigin=espn
10473,Ben Grubbs,,NFL_id,10473,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10473/stats?region=us&lang=en&contentorigin=espn
10462,Leon Hall,,NFL_id,10462,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10462/stats?region=us&lang=en&contentorigin=espn
10460,Justin Harrell,,NFL_id,10460,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10460/stats?region=us&lang=en&contentorigin=espn
10686,Clark Harris,,NFL_id,10686,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10686/stats?region=us&lang=en&contentorigin=espn
10491,David Harris,,NFL_id,10491,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10491/stats?region=us&lang=en&contentorigin=espn
10559,Leroy Harris,,NFL_id,10559,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10559/stats?region=us&lang=en&contentorigin=espn
10514,Ryan Harris,,NFL_id,10514,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10514/stats?region=us&lang=en&contentorigin=espn
14058,Brandon Harrison,,NFL_id,14058,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/14058/stats?region=us&lang=en&contentorigin=espn
10535,Mario Henderson,,NFL_id,10535,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10535/stats?region=us&lang=en&contentorigin=espn
10494,Chris Henry,,NFL_id,10494,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10494/stats?region=us&lang=en&contentorigin=espn
10543,Johnnie Lee Higgins,,NFL_id,10543,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10543/stats?region=us&lang=en&contentorigin=espn
10520,Jason Hill,,NFL_id,10520,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10520/stats?region=us&lang=en&contentorigin=espn
10697,Jonathan Holland,,NFL_id,10697,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10697/stats?region=us&lang=en&contentorigin=espn
10485,Chris Houston,,NFL_id,10485,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10485/stats?region=us&lang=en&contentorigin=espn
10539,Dante Hughes,,NFL_id,10539,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10539/stats?region=us&lang=en&contentorigin=espn
10534,Tony Hunt,,NFL_id,10534,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10534/stats?region=us&lang=en&contentorigin=espn
10637,David Irons,,NFL_id,10637,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10637/stats?region=us&lang=en&contentorigin=espn
10507,Brandon Jackson,,NFL_id,10507,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10507/stats?region=us&lang=en&contentorigin=espn
10550,Tanard Jackson,,NFL_id,10550,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10550/stats?region=us&lang=en&contentorigin=espn
10489,Dwayne Jarrett,,NFL_id,10489,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10489/stats?region=us&lang=en&contentorigin=espn
10595,Antonio Johnson,,NFL_id,10595,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10595/stats?region=us&lang=en&contentorigin=espn
10447,Calvin Johnson,,NFL_id,10447,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10447/stats?region=us&lang=en&contentorigin=espn
10667,Michael Johnson,,NFL_id,10667,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10667/stats?region=us&lang=en&contentorigin=espn
10517,Jacoby Jones,,NFL_id,10517,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10517/stats?region=us&lang=en&contentorigin=espn
10522,James Jones,,NFL_id,10522,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10522/stats?region=us&lang=en&contentorigin=espn
10503,Ryan Kalil,,NFL_id,10503,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10503/stats?region=us&lang=en&contentorigin=espn
10653,Jordan Kent,,NFL_id,10653,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10653/stats?region=us&lang=en&contentorigin=espn
10632,Adam Koets,,NFL_id,10632,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10632/stats?region=us&lang=en&contentorigin=espn
10480,Kevin Kolb,,NFL_id,10480,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10480/stats?region=us&lang=en&contentorigin=espn
10609,Derek Landri,,NFL_id,10609,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10609/stats?region=us&lang=en&contentorigin=espn
10451,LaRon Landry,,NFL_id,10451,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10451/stats?region=us&lang=en&contentorigin=espn
10496,Brian Leonard,,NFL_id,10496,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10496/stats?region=us&lang=en&contentorigin=espn
10456,Marshawn Lynch,,NFL_id,10456,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10456/stats?region=us&lang=en&contentorigin=espn
10575,Ryan McBean,,NFL_id,10575,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10575/stats?region=us&lang=en&contentorigin=espn
10664,Trumaine McBride,,NFL_id,10664,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10664/stats?region=us&lang=en&contentorigin=espn
10498,Turk McBride,,NFL_id,10498,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10498/stats?region=us&lang=en&contentorigin=espn
10516,Marcus McCauley,,NFL_id,10516,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10516/stats?region=us&lang=en&contentorigin=espn
10580,LeRon McClain,,NFL_id,10580,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10580/stats?region=us&lang=en&contentorigin=espn
10583,Brandon McDonald,,NFL_id,10583,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10583/stats?region=us&lang=en&contentorigin=espn
10541,Ray McDonald,,NFL_id,10541,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10541/stats?region=us&lang=en&contentorigin=espn
10471,Robert Meachem,,NFL_id,10471,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10471/stats?region=us&lang=en&contentorigin=espn
10529,Brandon Mebane,,NFL_id,10529,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10529/stats?region=us&lang=en&contentorigin=espn
10603,Justin Medlock,,NFL_id,10603,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10603/stats?region=us&lang=en&contentorigin=espn
10468,Brandon Meriweather,,NFL_id,10468,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10468/stats?region=us&lang=en&contentorigin=espn
10482,Zach Miller,,NFL_id,10482,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10482/stats?region=us&lang=en&contentorigin=espn
10576,Martrez Milner,,NFL_id,10576,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10576/stats?region=us&lang=en&contentorigin=espn
10663,Marvin Mitchell,,NFL_id,10663,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10663/stats?region=us&lang=en&contentorigin=espn
10509,Quentin Moses,,NFL_id,10509,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10509/stats?region=us&lang=en&contentorigin=espn
10461,Jarvis Moss,,NFL_id,10461,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10461/stats?region=us&lang=en&contentorigin=espn
10615,Legedu Naanee,,NFL_id,10615,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10615/stats?region=us&lang=en&contentorigin=espn
10696,Chinedum Ndukwe,,NFL_id,10696,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10696/stats?region=us&lang=en&contentorigin=espn
10465,Reggie Nelson,,NFL_id,10465,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10465/stats?region=us&lang=en&contentorigin=espn
10553,Stephen Nicholas,,NFL_id,10553,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10553/stats?region=us&lang=en&contentorigin=espn
10694,Chad Nkang,,NFL_id,10694,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10694/stats?region=us&lang=en&contentorigin=espn
10592,Uche Nwaneri,,NFL_id,10592,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10592/stats?region=us&lang=en&contentorigin=espn
10454,Amobi Okoye,,NFL_id,10454,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10454/stats?region=us&lang=en&contentorigin=espn
10475,Greg Olsen,,NFL_id,10475,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10475/stats?region=us&lang=en&contentorigin=espn
10648,Jordan Palmer,,NFL_id,10648,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10648/stats?region=us&lang=en&contentorigin=espn
10658,Ben Patrick,,NFL_id,10658,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10658/stats?region=us&lang=en&contentorigin=espn
10610,Kevin Payne,,NFL_id,10610,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10610/stats?region=us&lang=en&contentorigin=espn
10452,Adrian Peterson,,NFL_id,10452,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10452/stats?region=us&lang=en&contentorigin=espn
10508,Sabby Piscitelli,,NFL_id,10508,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10508/stats?region=us&lang=en&contentorigin=espn
10542,Quinn Pitcock,,NFL_id,10542,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10542/stats?region=us&lang=en&contentorigin=espn
10551,Antonio Pittman,,NFL_id,10551,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10551/stats?region=us&lang=en&contentorigin=espn
10545,Adam Podlesh,,NFL_id,10545,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10545/stats?region=us&lang=en&contentorigin=espn
10478,Paul Posluszny,,NFL_id,10478,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10478/stats?region=us&lang=en&contentorigin=espn
10466,Brady Quinn,,NFL_id,10466,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10466/stats?region=us&lang=en&contentorigin=espn
10561,Manny Ramirez,,NFL_id,10561,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10561/stats?region=us&lang=en&contentorigin=espn
10458,Darrelle Revis,,NFL_id,10458,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10458/stats?region=us&lang=en&contentorigin=espn
10488,Sidney Rice,,NFL_id,10488,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10488/stats?region=us&lang=en&contentorigin=espn
10581,Jay Richardson,,NFL_id,10581,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10581/stats?region=us&lang=en&contentorigin=espn
10519,Laurent Robinson,,NFL_id,10519,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10519/stats?region=us&lang=en&contentorigin=espn
10562,Ryne Robinson,,NFL_id,10562,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10562/stats?region=us&lang=en&contentorigin=espn
10546,Brian Robison,,NFL_id,10546,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10546/stats?region=us&lang=en&contentorigin=espn
10598,Dante Rosario,,NFL_id,10598,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10598/stats?region=us&lang=en&contentorigin=espn
10464,Aaron Ross,,NFL_id,10464,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10464/stats?region=us&lang=en&contentorigin=espn
10533,Aaron Rouse,,NFL_id,10533,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10533/stats?region=us&lang=en&contentorigin=espn
10446,JaMarcus Russell,,NFL_id,10446,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10446/stats?region=us&lang=en&contentorigin=espn
10597,Clifton Ryan,,NFL_id,10597,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10597/stats?region=us&lang=en&contentorigin=espn
10504,Samson Satele,,NFL_id,10504,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10504/stats?region=us&lang=en&contentorigin=espn
10665,Derek Schouman,,NFL_id,10665,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10665/stats?region=us&lang=en&contentorigin=espn
10479,Arron Sears,,NFL_id,10479,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10479/stats?region=us&lang=en&contentorigin=espn
10556,Daniel Sepulveda,,NFL_id,10556,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10556/stats?region=us&lang=en&contentorigin=espn
10607,Tim Shaw,,NFL_id,10607,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10607/stats?region=us&lang=en&contentorigin=espn
10683,Brandon Siler,,NFL_id,10683,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/10683/stats?region=us&lang=en&contentorigin=espn
